Date,Word,Clue,Difficulty
2/25/2013,TLC,"Mom's forte, in brief",EASY
2/25/2013,BOOS,"Greets the Red Sox at Yankee Stadium, say",EASY
2/25/2013,RHEA,"""Cheers"" actress Perlman",EASY
2/25/2013,OTTAWA,Canadian capital,EASY
2/25/2013,ARM,Provide with guns,EASY
2/25/2013,ASSN,"An ""A"" in N.C.A.A.: Abbr.",EASY
2/25/2013,DELRIO,Old-time actress Dolores,EASY
2/25/2013,PDA,"BlackBerry or iPod Touch, for short",EASY
2/25/2013,BILBO,"___ Baggins of ""The Hobbit""",EASY
2/25/2013,ENDOF,"""It's the ___ the world ...""",EASY
2/25/2013,DEPOT,Commercial word after Home or Office,EASY
2/25/2013,SAINT,"Matthew, Mark, Luke or John",EASY
2/25/2013,ALL,Every last one,EASY
2/25/2013,DIEHARD,Blockbuster Bruce Willis movie,EASY
2/25/2013,DEFER,Put off until later,EASY
2/25/2013,CRAYON,Kid's coloring implement,EASY
2/25/2013,TAIWAN,Taipei's land,FAIR
2/25/2013,SNIDE,"Nasty, as a remark",EASY
2/25/2013,EFFIE,"""The Hunger Games"" chaperon",EASY
2/25/2013,ROTOR,Helicopter blade,EASY
2/25/2013,JUDO,Cousin of karate,EASY
2/25/2013,IZOD,Shirt brand that once had a crocodile symbol,EASY
2/25/2013,ULNA,Humerus neighbor,DIFFICULT
2/25/2013,TOYS,Santa's bagful,FAIR
2/25/2013,SRS,Former jrs.,EASY
2/25/2013,MASCULINE,Like a he-man,EASY
2/25/2013,TIE,Make a knot in,EASY
2/25/2013,TOSH,Peter of reggae,EASY
2/25/2013,ACUP,Smallish bra size,EASY
2/25/2013,SLO,___-mo (instant replay technique),EASY
2/25/2013,RAISED,Lifted,EASY
2/25/2013,INSTEAD,As an alternative,EASY
2/25/2013,ASK,"""Don't ___, don't tell"" (bygone military policy)",EASY
2/25/2013,EATSAT,Persistently aggravates,EASY
2/25/2013,YWCA,Service org. for females,EASY
2/25/2013,NEARS,Gets closer,EASY
2/25/2013,RIFLE,Remington product,EASY
2/25/2013,RYEBEER,Hearty-flavored brew,EASY
2/25/2013,ESP,"Clairvoyant's skill, for short",EASY
2/25/2013,SIPS,Small tastes,EASY
2/25/2013,COLE,Singer Nat King ___,EASY
3/4/2013,CUD,Bovine mouthful,FAIR
3/4/2013,ERIC,___ the Red (Viking explorer),EASY
3/4/2013,BASES,Cover all the ___,EASY
3/4/2013,SRO,"""No seating"" letters on Broadway",EASY
3/4/2013,LOUIS,Armstrong of jazz,EASY
3/4/2013,ALMS,Something for the needy,EASY
3/4/2013,DAY,When the sun is out,EASY
3/4/2013,NACHO,Cantina chip,EASY
3/4/2013,ASSOC,Part of N.A.A.C.P.: Abbr.,MODERATE
3/4/2013,ELKO,Nevada city on the Humboldt River,EASY
3/4/2013,BULB,Daffodil-to-be,EASY
3/4/2013,HEM,Skirt line,EASY
3/4/2013,GROIN,Body part often pulled in sports,EASY
3/4/2013,CST,Chicago winter clock setting: Abbr.,EASY
3/4/2013,SARAN,Big name in plastic wrap,EASY
3/4/2013,SOLO,Performance for one,EASY
3/4/2013,IMAN,One-named supermodel from Somalia,EASY
3/4/2013,OHI,"""___ see now!"" (""Aha!"")",EASY
3/4/2013,OMEGA,End of the Greek alphabet,EASY
3/4/2013,GLAND,"Thyroid, for instance",EASY
3/4/2013,URN,Diner coffee container,EASY
3/4/2013,OARS,Rowing implements,EASY
3/4/2013,MAGI,Visitors to baby Jesus,EASY
3/4/2013,FEIGN,Fake,FAIR
3/4/2013,CORGI,Small Welsh dog,EASY
3/4/2013,ELECTS,Picks via ballot,EASY
3/4/2013,COMB,Hair parter,EASY
3/4/2013,URSULA,"Andress of ""Dr. No""",EASY
3/4/2013,CAROL,Yule song,EASY
3/4/2013,ROWDY,Rambunctious,EASY
3/4/2013,IDLY,Sit ___ by,EASY
3/4/2013,BASS,Low-voiced chorus member,EASY
3/4/2013,GRAIL,Quest in a Monty Python movie,EASY
3/4/2013,HOUSE,Monopoly purchase before a hotel,EASY
3/4/2013,BETA,Old VHS rival,EASY
3/4/2013,TALES,Accounts of Scheherazade,EASY
3/4/2013,ARENA,Sporting venue,EASY
3/4/2013,SLOAN,M.I.T. business school name,EASY
3/4/2013,BOILER,Water heater,EASY
3/4/2013,USMARSHAL,Law officer wearing a star,EASY
3/4/2013,BOND,Name said before and after James,EASY
3/4/2013,SUER,One in court,EASY
3/4/2013,LLANO,Grassy expanse in the Southwest,EASY
3/4/2013,GHANA,West African nation,EASY
3/4/2013,FAD,Fleeting craze,EASY
3/4/2013,TMEN,Some Feds,MODERATE
3/11/2013,ABS,"Stomach muscles, informally",EASY
3/11/2013,EGOTRIP,Display of self-importance,EASY
3/11/2013,PEWS,Church seats,FAIR
3/11/2013,ALIT,"Came down on a branch, say",EASY
3/11/2013,BULLSESSION,"Impromptu, wide-ranging conversation",EASY
3/11/2013,RAMSHACKLE,Shoddy and unsturdy,EASY
3/11/2013,DRAT,"""Dang!""",EASY
3/11/2013,ODETO,"""___ a Nightingale""",EASY
3/11/2013,EELS,Slithery fish,EASY
3/11/2013,ESSO,Bygone U.S. gas brand,FAIR
3/11/2013,HOT,On a streak,EASY
3/11/2013,ACRE,Farm unit,FAIR
3/11/2013,GERM,Bug,EASY
3/11/2013,BUCKNAKED,Without a stitch on,EASY
3/11/2013,ARMREST,What two theatergoers may share,EASY
3/11/2013,STAFF,Sturdy walking stick,EASY
3/11/2013,PUPIL,Part of the eye,EASY
3/11/2013,AREA,Rest ___ (roadside stop),EASY
3/11/2013,TOMFOOLERY,Prankish activity,EASY
3/11/2013,MOST,Not quite all,EASY
3/11/2013,TRYSTS,No-tell motel get-togethers,EASY
3/11/2013,STAGFLATION,Double-whammy economic condition,EASY
3/11/2013,ALAN,"The ""A"" of Chester A. Arthur",FAIR
3/11/2013,ORE,Sought-after rock,EASY
3/11/2013,ONCEMORE,Again,FAIR
3/11/2013,DEFY,Boldly resist,EASY
3/11/2013,TULSA,Oklahoma oil city,EASY
3/11/2013,ORB,Big ball in space,EASY
3/11/2013,NEUTERS,"Spays, e.g.",EASY
3/11/2013,CSLEWIS,"""The Lion, the Witch and the Wardrobe"" writer",EASY
3/11/2013,CRACKER,"""Polly want a ___?""",EASY
3/11/2013,BOOHOO,"""Gee, that's really too bad""",EASY
3/11/2013,LASSO,"Catch, as a calf at a rodeo",EASY
3/11/2013,INSTS,Research facilities: Abbr.,EASY
3/11/2013,ICED,"Treated, as a sprained ankle",EASY
3/11/2013,PIE,___ a la mode,EASY
3/11/2013,RON,"Song syllable repeated after ""Da Doo""",EASY
3/11/2013,SPOTTY,Hit-or-miss,EASY
3/11/2013,UMASS,"Amherst school, informally",EASY
3/11/2013,FIR,Tree with needles,EASY
3/11/2013,FLY,Go by plane,EASY
3/11/2013,GAMUT,Full range,FAIR
3/11/2013,EROSION,Wearing away of soil,EASY
3/11/2013,RESTORE,Put back in good condition,EASY
3/11/2013,MAT,Wrestling surface,EASY
3/11/2013,APE,Go ___ (flip out),EASY
3/11/2013,GARNETS,Red gems,EASY
3/11/2013,FLEA,"One nipping Nipper, maybe",EASY
3/11/2013,LACK,Be short of,EASY
3/11/2013,LOBE,Brain section,MODERATE
3/11/2013,DANKE,"""___ schon"" (""Thank you very much"": Ger.)",EASY
3/11/2013,ODAY,Jazz chanteuse Anita,EASY
3/18/2013,ECRU,Shade akin to beige,EASY
3/18/2013,SPLITINFINITIVE,Stickler's grammatical no-no,EASY
3/18/2013,USURP,Take unrightfully,EASY
3/18/2013,RVER,"Winnebago driver, informally",EASY
3/18/2013,PENN,"Sean of ""Milk""",EASY
3/18/2013,MISS,Start of a pageant winner's title,EASY
3/18/2013,RULES,Board game insert,EASY
3/18/2013,SWAK,Love letter abbr.,EASY
3/18/2013,SPENT,"Laid out, as cash",EASY
3/18/2013,ASLAN,"The Great Lion in ""The Chronicles of Narnia""",EASY
3/18/2013,LEFT,Southpaw's side,FAIR
3/18/2013,GPA,"An A student has a high one, for short",EASY
3/18/2013,FLOE,Floating arctic mass,EASY
3/18/2013,ARRS,Opposites of departures: Abbr.,EASY
3/18/2013,STET,"Leave in, to a proofreader",EASY
3/18/2013,SINEW,Tendon,HARD
3/18/2013,IDS,Relatives of egos,EASY
3/18/2013,SCAM,Fleecing,EASY
3/18/2013,AGITATE,Rile up,EASY
3/18/2013,USPS,Org. with stamps,EASY
3/18/2013,SANS,Without: Fr.,MODERATE
3/18/2013,ICERINK,Place to see a Zamboni,EASY
3/18/2013,STARTUP,Fledgling business,EASY
3/18/2013,RCPT,Proof of purchase: Abbr.,EASY
3/18/2013,DIGITS,"1, 2, 3, 4, etc.",EASY
3/18/2013,IRS,Agcy. that gets a flood of mail in April,EASY
3/18/2013,IGER,Disney chief Bob,EASY
3/18/2013,SPEW,"Emit, as lava",EASY
3/18/2013,IFFY,Not definite,EASY
3/18/2013,VILE,Revolting,FAIR
3/18/2013,EVEN,"Like 2, 4, 6, 8, etc.",EASY
3/18/2013,HEN,Rooster's partner,FAIR
3/18/2013,ULNA,Arm bone,MODERATE
3/18/2013,MANY,"Word repeated before ""moons ago""",EASY
3/18/2013,ECOLI,Troublesome food bacteria,EASY
3/18/2013,GRIMALDI,Ruling house of Monaco,EASY
3/18/2013,SSN,Taxpayer's ID,EASY
3/18/2013,FRIENDS,"Sitcom with the theme song ""I'll Be There for You""",EASY
3/18/2013,SSTS,"Booming jets of old, in brief",EASY
3/18/2013,TIRES,Michelins or Goodyears,EASY
3/18/2013,ANAME,"""What's in ___?""",DIFFICULT
3/18/2013,SINAI,The Bible's Mount ___,EASY
3/18/2013,DEAN,Academic overseer,EASY
3/25/2013,MOP,"Swab the decks, say",EASY
3/25/2013,CALI,Colombian cartel city,EASY
3/25/2013,BLOC,Like-minded group of voters,EASY
3/25/2013,GOVERN,Rule,EASY
3/25/2013,ROCS,Mythical birds,FAIR
3/25/2013,LOEWE,"Frederick who composed ""My Fair Lady""",EASY
3/25/2013,JEST,Many a true word is spoken in this,EASY
3/25/2013,ALES,Bar brews,EASY
3/25/2013,THEN,Not now,MODERATE
3/25/2013,ERNIE,"Bert's ""Sesame Street"" pal",EASY
3/25/2013,KILTS,Skirts for Scots,EASY
3/25/2013,SKIT,"""Saturday Night Live"" segment",EASY
3/25/2013,ACURA,Pricey car from Honda,EASY
3/25/2013,BEGET,"Father, biblically",EASY
3/25/2013,SSN,Govt.-issued ID,FAIR
3/25/2013,IMET,"""___ a man with seven wives""",EASY
3/25/2013,EOCENE,Epoch when mammals arose,FAIR
3/25/2013,KANGAROOCOURT,Irregular trial venue,EASY
3/25/2013,RUMS,Liquors for pirates,EASY
3/25/2013,COMB,Barber's implement,EASY
3/25/2013,QUOTA,Required amount,EASY
3/25/2013,OPEL,Autobahn auto,EASY
3/25/2013,AROMAS,Good smells,EASY
3/25/2013,ASLAN,"Lion in ""The Lion, the Witch and the Wardrobe""",EASY
3/25/2013,NOLESS,At a minimum,EASY
3/25/2013,SCREWIT,"""Ugh, who cares?!""",EASY
3/25/2013,AGREES,Doesn't dissent,EASY
3/25/2013,BECKON,"Signal ""Come here,"" say",EASY
3/25/2013,MOORE,Demi or Roger,EASY
3/25/2013,ROONE,Longtime ABC exec Arledge,EASY
3/25/2013,NOTES,"Post-its, e.g.",EASY
3/25/2013,HAT,Bowler or sombrero,EASY
3/25/2013,HAJ,Once-in-a-lifetime pilgrimage,EASY
3/25/2013,DEA,Trafficker tracking org.,EASY
3/25/2013,ASH,Volcanic output,EASY
3/25/2013,IMONAROLL,Craps player's boast,EASY
3/25/2013,PTA,After-hours school org.,EASY
3/25/2013,GUACAMOLE,Super Bowl bowlful,EASY
3/25/2013,WOOER,Romantic hopeful,FAIR
3/25/2013,ASKTO,Invite for,FAIR
3/25/2013,KABOOM,Big bang,EASY
3/25/2013,LUGER,Olympian sledder,EASY
3/25/2013,TRENT,Former senator Lott,EASY
3/25/2013,ICECUBE,"Rapper in the film ""21 Jump Street""",EASY
3/25/2013,BIGMAC,Rival of the Whopper,EASY
3/25/2013,ECOLI,Food-spoiling bacteria,EASY
3/25/2013,QVC,Home shopper's channel,EASY
3/25/2013,UAE,Dubai's land: Abbr.,EASY
3/25/2013,OPTIN,Decide to take part,FAIR
3/25/2013,SATE,Fill totally,EASY
4/1/2013,ONALEASH,Tethered,FAIR
4/1/2013,NINCOMPOOP,Fool,EASY
4/1/2013,GALA,Grand party,EASY
4/1/2013,OOOH,Sound of delight,EASY
4/1/2013,BENNY,Comic Jack of old radio and TV,EASY
4/1/2013,ATAD,Just ___ (slightly),EASY
4/1/2013,MEN,"Fraternity members, e.g.",EASY
4/1/2013,DOPE,Fool,FAIR
4/1/2013,SVELTE,Gracefully slender,EASY
4/1/2013,COVERT,Like C.I.A. operations,EASY
4/1/2013,ACETIC,___ acid (vinegar component),EASY
4/1/2013,DADA,1910s-'20s art movement,EASY
4/1/2013,CHEAT,Fool,EASY
4/1/2013,OBITS,"Death notices, informally",EASY
4/1/2013,SCAM,Fool,EASY
4/1/2013,DECCA,Classic record label,EASY
4/1/2013,VOCE,Sotto ___ (under one's breath),EASY
4/1/2013,AMEER,Mideast potentate: Var.,EASY
4/1/2013,ALVA,"The ""A"" in Thomas A. Edison",FAIR
4/1/2013,EVEN,Not odd,EASY
4/1/2013,EASTASIA,"Area including China, Korea and Japan",EASY
4/1/2013,ETCHING,Many an Albrecht Durer piece of art,EASY
4/1/2013,ONERATE,"Having a fixed fee, as a calling plan",EASY
4/1/2013,LAUGHINGSTOCK,Fool,EASY
4/1/2013,INCISOR,Tooth next to a canine,EASY
4/1/2013,CENTI,Prefix meaning one-hundredth,EASY
4/1/2013,ARESO,"""You ___ Beautiful""",DIFFICULT
4/1/2013,CON,Fool,EASY
4/1/2013,TROCHE,Throat lozenge,EASY
4/1/2013,SONO,Pic of an unborn child,EASY
4/1/2013,LEGATO,"Smoothly, in music",EASY
4/1/2013,EARLAP,Winter hat part,EASY
4/1/2013,ETRADE,Online investor's site,EASY
4/1/2013,NEONS,Ad lights,EASY
4/1/2013,NOD,Auction assent,EASY
4/1/2013,CEDAR,Shingle wood,EASY
4/1/2013,TORCH,"Caver's light source, maybe",EASY
4/1/2013,GAD,___ about (wander),EASY
4/1/2013,BAHAMA,Grand ___ (vacation island near Florida),EASY
4/1/2013,OLE,"""Bravo!"" to a torero",EASY
4/1/2013,RIND,Watermelon covering,EASY
4/1/2013,SANK,Sent to the ocean floor,EASY
4/1/2013,KID,Fool,EASY
4/1/2013,GRIN,":-), in an e-mail",EASY
4/1/2013,TGIF,End-of-workweek cry,EASY
4/1/2013,ESSO,"""Happy Motoring"" gas brand",EASY
4/8/2013,LAD,"""Wee"" boy",EASY
4/8/2013,INNES,"Hammond ___, author of ""The Wreck of the Mary Deare""",EASY
4/8/2013,WOOLEN,Like many a winter sweater,EASY
4/8/2013,EDIT,Prepare for publication,FAIR
4/8/2013,ORIGINALSIN,What Jesus is said to have been born without,FAIR
4/8/2013,OCEANSPRAY,Cranberry juice brand,EASY
4/8/2013,TONER,Photocopier need,EASY
4/8/2013,AFRO,Hairdo for any of the Jackson 5,EASY
4/8/2013,TOGS,Clothing,FAIR
4/8/2013,SKEW,"Twist, as polling results",EASY
4/8/2013,FOO,Egg ___ yung,MODERATE
4/8/2013,AROD,Nickname of a three-time A.L. M.V.P.,EASY
4/8/2013,RENE,"Descartes who wrote ""Cogito, ergo sum""",EASY
4/8/2013,NODE,Branching-out point,EASY
4/8/2013,LORRY,British truck,EASY
4/8/2013,JOE,Vice president Biden,EASY
4/8/2013,FIJI,Former British colony in the South Pacific,EASY
4/8/2013,BROAD,Wide,EASY
4/8/2013,OMOO,Melville novel,DIFFICULT
4/8/2013,OPENSESAME,Words from Ali Baba,FAIR
4/8/2013,ANDES,Range from Peru to Chile,EASY
4/8/2013,DIG,Use a shovel,EASY
4/8/2013,ENERGY,Cabinet department since 1977,EASY
4/8/2013,MUSS,"Rumple, with ""up""",FAIR
4/8/2013,MENU,List that goes from Appetizers to Desserts,EASY
4/8/2013,GEENA,Oscar winner Davis,DIFFICULT
4/8/2013,SLAIN,Assassinated,MODERATE
4/8/2013,INEPT,Clumsy,EASY
4/8/2013,ROSIE,Comic O'Donnell,EASY
4/8/2013,TOON,Animated character,FAIR
4/8/2013,AGATES,Playing marbles,FAIR
4/8/2013,WINNER,Unreturned tennis shot,EASY
4/8/2013,ONES,Washington bills,FAIR
4/8/2013,OVERT,Not concealed,EASY
4/8/2013,RODEO,Event with barrel racing,EASY
4/8/2013,ICING,Sweetest part of a cake,EASY
4/8/2013,SPAS,Places to get massages,EASY
4/8/2013,CFO,Corp. money person,EASY
4/8/2013,ARE,"""___ you kidding me?""",EASY
4/8/2013,BLEARY,"Like tired eyes, maybe",EASY
4/8/2013,LIEIN,Pacifists' protest demonstration,EASY
4/8/2013,YOW,"""Man, that hurts!""",FAIR
4/8/2013,ORANG,"Arboreal ape, informally",EASY
4/8/2013,DYE,"Go from blond to brunet, say",EASY
4/8/2013,FRONTS,Is the lead singer of,EASY
4/8/2013,MEDEA,Jason's wife in mythology,EASY
4/8/2013,GOOSE,"""Silly"" bird",EASY
4/8/2013,SLOG,"Walk, as through mud",EASY
4/8/2013,LINDA,Singer Ronstadt,EASY
4/8/2013,DEMOS,Test versions,EASY
4/8/2013,GENES,Heredity carriers,EASY
4/8/2013,OMEGA,Alpha's counterpart,EASY
4/8/2013,NUNS,Some parochial school teachers,EASY
4/8/2013,RUR,Work by Karel Capek,EASY
4/8/2013,GILDA,Funny Radner,EASY
4/8/2013,ENG,London is its cap.,EASY
4/15/2013,IDAHO,State whose panhandle touches Canada,EASY
4/15/2013,TEAR,Eye drop?,EASY
4/15/2013,PEGS,Coatrack projections,EASY
4/15/2013,EAGLE,Bird on U.S. money,EASY
4/15/2013,SCHLEMIEL,Habitual bungler,EASY
4/15/2013,NED,"Beatty of ""Deliverance""",MODERATE
4/15/2013,SCHMOOZE,Chat idly,EASY
4/15/2013,INSURE,"Provide coverage for through Prudential, say",EASY
4/15/2013,SCHMEAR,Bagel spread,EASY
4/15/2013,ASA,Solid ___ rock,FAIR
4/15/2013,PLEATS,Folds in clothing,EASY
4/15/2013,ELSE,"""Anything ___?"" (waiter's query)",EASY
4/15/2013,HAREM,Women's room in a Turkish palace,EASY
4/15/2013,ETHOS,Moral climate,EASY
4/15/2013,ACED,"Scored 100 on, as a test",EASY
4/15/2013,ARCS,Circle parts,FAIR
4/15/2013,POSE,Model's stance,EASY
4/15/2013,TITAN,Giant,HARD
4/15/2013,LADE,Put on cargo,FAIR
4/15/2013,ATOMIC,Kind of bomb since the 1940s,EASY
4/15/2013,TEE,Golf bag item,EASY
4/15/2013,DUO,"Hall & Oates, e.g.",EASY
4/15/2013,SCHTICK,Comedian's gimmick,EASY
4/15/2013,LAWMEN,"Good guys in westerns, usually",EASY
4/15/2013,AGED,Long in the tooth,FAIR
4/15/2013,ROAMING,Like some cell phone charges,EASY
4/15/2013,ALTAR,End of a bridal path,EASY
4/15/2013,ALPS,Liechtenstein's locale,FAIR
4/15/2013,COMET,Halley's ___,EASY
4/15/2013,IRISHSEA,Body of water east of Dublin,EASY
4/15/2013,INSPECT,Go over with a fine-toothed comb,EASY
4/15/2013,DECLARE,State emphatically,EASY
4/15/2013,EASELS,Stands in the studio?,EASY
4/15/2013,NAM,"""Apocalypse Now"" setting, informally",EASY
4/15/2013,MANET,"French artist who painted ""The Absinthe Drinker""",EASY
4/15/2013,ACORN,Nut with a cap,EASY
4/15/2013,CREE,Hudson Bay native,EASY
4/15/2013,PREEN,Fuss over feathers,EASY
4/15/2013,MESH,Net fabric,EASY
4/15/2013,SHIN,Ankle-knee connector,MODERATE
4/15/2013,THREE,"What makes a crowd, in a saying",EASY
4/15/2013,SELMA,Alabama march city,FAIR
4/15/2013,TIRE,Goodyear or BFGoodrich product,EASY
4/15/2013,SASS,Smart talk,HARD
4/15/2013,APOSTLE,Last Supper attendee,EASY
4/15/2013,ESCHEWS,Shuns,EASY
4/15/2013,RITZ,Big name in hotels or crackers,EASY
4/15/2013,EVA,"Little ___, who did the Loco-Motion",EASY
4/15/2013,MENACE,"Dennis, to Mr. Wilson",FAIR
4/15/2013,CODICIL,Will add-on,EASY
4/15/2013,ALITO,Justice Samuel,EASY
4/22/2013,EASESIN,Enters slowly,EASY
4/22/2013,LAN,"Computer grouping, for short",EASY
4/22/2013,AVE,"Fifth or Madison, in N.Y.C.",EASY
4/22/2013,SCONE,Teatime biscuit,FAIR
4/22/2013,REB,One of Gen. Lee's force,EASY
4/22/2013,BESTED,Outdid,EASY
4/22/2013,NEB,Omaha's home: Abbr.,EASY
4/22/2013,ARTERY,Vein's counterpart,EASY
4/22/2013,CENTERBIT,Hole-positioning gadget,EASY
4/22/2013,AAA,Designation for some batteries and minor-leaguers,EASY
4/22/2013,ESP,"""I know what you're thinking"" ability, in brief",EASY
4/22/2013,SPIT,___ and polish,EASY
4/22/2013,MCC,"1200, on a monument",FAIR
4/22/2013,ELDEST,Born first,EASY
4/22/2013,METH,"The ""M"" in S.M.U.: Abbr.",EASY
4/22/2013,LIABLE,Subject to damages,EASY
4/22/2013,RRR,Basic education trio,EASY
4/22/2013,BASEBALLBAT,"Louisville Slugger, e.g.",EASY
4/22/2013,LEASE,Apartment dweller's agreement,EASY
4/22/2013,COT,Small bed,EASY
4/22/2013,DER,Architect Mies van ___ Rohe,EASY
4/22/2013,ERST,"Once, in former times",EASY
4/22/2013,KEENS,Wails,FAIR
4/22/2013,ETCH,"Write on stone, say",EASY
4/22/2013,CAREFOR,Be fond of,EASY
4/22/2013,ALIBABA,"""Open sesame"" sayer",EASY
4/22/2013,MARINER,Seafarer,EASY
4/22/2013,ANALYST,Stock market expert,EASY
4/22/2013,OSBORNE,"""One of Us"" singer Joan",EASY
4/22/2013,PIONEER,"Daniel Boone, notably",EASY
4/22/2013,UNTIDY,In need of straightening up,EASY
4/22/2013,ETON,English institution since 1440,EASY
4/22/2013,SESTET,Six-line poem,FAIR
4/22/2013,HER,Old what's-___-name,HARD
4/22/2013,BOP,Jazz style,FAIR
4/22/2013,UZI,Israeli weapon,FAIR
4/22/2013,MARLOWE,"Philip ___, ""The Big Sleep"" sleuth",EASY
4/22/2013,ELHI,"K-12, in education lingo",EASY
4/22/2013,ENTEBBE,Ugandan site of a 1976 Israeli rescue,EASY
4/22/2013,ETCETC,Yadda yadda yadda,FAIR
4/22/2013,CARAFES,Wine containers,EASY
4/22/2013,EMBERS,Campfire remnants,EASY
4/22/2013,ITS,"""___ about time!""",EASY
4/22/2013,LIL,Rapper ___ Jon,FAIR
4/22/2013,DALE,Racer Earnhardt,EASY
4/22/2013,CHECK,Chess declaration,EASY
4/22/2013,SLACKEN,Lose tautness,EASY
4/22/2013,TETHERS,Restraining ropes,EASY
4/22/2013,STITCH,Do needlework,EASY
4/22/2013,TIKI,Kind of torch at a luau,EASY
4/22/2013,EBBTIDE,Time when the water's low,EASY
4/29/2013,AARE,Bern's river,DIFFICULT
4/29/2013,CATS,Meowers,EASY
4/29/2013,ALEUT,Native of the 49th state,EASY
4/29/2013,BIER,Funeral stand,HARD
4/29/2013,PINON,"Attach, as a corsage",EASY
4/29/2013,PSSTS,Attention getters,EASY
4/29/2013,GASP,"[Oh, my stars!]",EASY
4/29/2013,ABUTS,Lies next to,EASY
4/29/2013,EST,Approx. figure,EASY
4/29/2013,AGILE,Like a limbo champion,EASY
4/29/2013,COBRA,Snake that a snake charmer charms,EASY
4/29/2013,WWW,"It follows ""//"" in a URL",EASY
4/29/2013,AREAS,Neighborhoods,EASY
4/29/2013,GIG,Concert engagement,EASY
4/29/2013,CABIN,Home in the woods,EASY
4/29/2013,YORE,Days of long ago,FAIR
4/29/2013,PICK,Choose,EASY
4/29/2013,SLIME,Lowlife,FAIR
4/29/2013,OVI,Prefix with duct,HARD
4/29/2013,TAPINTO,"Access, as a resource",EASY
4/29/2013,ORECK,Much-advertised vacuum cleaner,EASY
4/29/2013,PARS,Golf scorecard numbers,EASY
4/29/2013,SORT,"Arrange from A to Z, say",EASY
4/29/2013,RASCALS,Scamps,EASY
4/29/2013,RESHIP,"Forward, as a package",EASY
4/29/2013,OBOES,Orchestra winds,EASY
4/29/2013,SAWIN,Admitted at the door,EASY
4/29/2013,OGLE,Give the eye,HARD
4/29/2013,REP,"Member of the House, for short",EASY
4/29/2013,SSTS,"Grounded trans-Atlantic fliers, for short",EASY
4/29/2013,RAP,Genre for Eazy-E and Heavy D,EASY
4/29/2013,BOSS,One who's in charge,EASY
4/29/2013,ENT,"Treelike creature in ""The Lord of the Rings""",EASY
4/29/2013,ASSERT,State as fact,EASY
4/29/2013,WAGONTRAIN,Pioneers' convoy,EASY
4/29/2013,WAGES,Hourly workers' pay,EASY
4/29/2013,ANTE,Opening bet,EASY
4/29/2013,RAID,Speakeasy owner's fear,FAIR
4/29/2013,WEST,Direction in which the sun sets,EASY
4/29/2013,SPA,Hot tub,EASY
4/29/2013,IKIDYOUNOT,"""No, seriously""",EASY
4/29/2013,CAPES,Items worn by Dracula and Superman,EASY
4/29/2013,KIT,Frontiersman Carson,FAIR
4/29/2013,FASTS,"Goes on a hunger strike, say",EASY
5/6/2013,LAGOON,Enclosed body of water on a tropical island,EASY
5/6/2013,ABYSS,Bottomless void,EASY
5/6/2013,LEE,"Harper ___, author of ""To Kill a Mockingbird""",EASY
5/6/2013,SRTA,Mexican miss: Abbr.,EASY
5/6/2013,LAME,"Limping, say",EASY
5/6/2013,STAR,Symbol in the center of a Scrabble board,EASY
5/6/2013,PARKS,Yellowstone and Yosemite,EASY
5/6/2013,IHOP,"Breakfast chain, briefly",EASY
5/6/2013,AHOY,Chips ___! (cookie brand),EASY
5/6/2013,YAMS,Orange tubers,EASY
5/6/2013,ATF,Part of the Justice Dept. that conducts raids,EASY
5/6/2013,STEP,Big first for a baby,MODERATE
5/6/2013,UNIT,"The ""U"" of ""Law & Order: SVU""",EASY
5/6/2013,REREAD,Peruse again,EASY
5/6/2013,IDOL,"Something smashed by Abraham, in Jewish tradition",EASY
5/6/2013,MOTTO,"New Hampshire's ""Live Free or Die,"" e.g.",EASY
5/6/2013,ONE,"Pepsi ___, sugar-free cola",EASY
5/6/2013,MAFIA,Sicilian secret society,EASY
5/6/2013,MOLD,Growth on old bread,EASY
5/6/2013,MEME,Viral phenomenon,EASY
5/6/2013,OHOK,"""Now I get it""",EASY
5/6/2013,OPART,Pictures that can make you dizzy,EASY
5/6/2013,BAHAIS,Believers in the essential worth of all religions,EASY
5/6/2013,STASH,Secret supply,HARD
5/6/2013,USPS,Mail letters?,EASY
5/6/2013,LOWES,Home Depot rival,FAIR
5/6/2013,UTAH,Great Salt Lake state,EASY
5/6/2013,CAMO,"Hunter's garb, for short",EASY
5/6/2013,SHOO,"""Go on, git!""",EASY
5/6/2013,STOP,Call it a day,FAIR
5/6/2013,AFRO,Hairdo for Jimi Hendrix,EASY
